"","hosts","hostclean","group"
"8062","Cercopithecus albogularis","Cercopithecus albogularis",NA
"8063","Hydrous triangularis","Hydrous triangularis",NA
"8064","Tropisternus nimbatus","Tropisternus nimbatus",NA
"8065","Microtus sikimensis","Microtus sikimensis",NA
"8066","Lophophoros impejanus","Lophophoros impejanus",NA
"8067","Ochotona roylei","Ochotona roylei",NA
"8068","Chimarrogale himalayaca","Chimarrogale himalayaca",NA
"8069","Apodemus gurkha","Apodemus gurkha",NA
"8070","Chaimarrornis leucocephalus","Chaimarrornis leucocephalus",NA
"8071","Nemachilus inglisi","Nemachilus inglisi",NA
"8072","Ammotragus lervia","Ammotragus lervia",NA
"8073","Circaetus gallicus","Circaetus gallicus",NA
"8074","Falco columbarius","Falco columbarius",NA
"8075","Eutamias palmeri","Eutamias palmeri",NA
"8076","Eutamias panamintinus","Eutamias panamintinus",NA
"8077","Rhagolites pomonella","Rhagolites pomonella",NA
"8078","Sciurus aberti","Sciurus aberti",NA
"8079","Perognathus flavus","Perognathus flavus",NA
"8080","Elaphe subocularis","Elaphe subocularis",NA
"8081","Perognathus flavescens","Perognathus flavescens",NA
"8082","Salmo apache","Salmo apache",NA
"8083","Salmo gilae","Salmo gilae",NA
"8084","Orthoporus ornatus","Orthoporus ornatus",NA
"8085","Drosophila falleni","Drosophila falleni",NA
"8086","Drosophila neotestacea","Drosophila neotestacea",NA
"8087","Drosophila putrida","Drosophila putrida",NA
"8088","Drosophila recens","Drosophila recens",NA
"8089","Schizoglossa novoseelandica","Schizoglossa novoseelandica",NA
"8090","Anguilla dieffenbachii","Anguilla dieffenbachii",NA
"8091","Leiopelma hochstetteri","Leiopelma hochstetteri",NA
"8092","Austrosimulium multicorne","Austrosimulium multicorne",NA
"8093","Celatoblatta quinquemaculata","Celatoblatta quinquemaculata",NA
"8094","Ceratoblatta quinquemaculata","Ceratoblatta quinquemaculata",NA
"8095","Parallelipsidion pachycerum","Parallelipsidion pachycerum",NA
"8096","Parellipsidion pachycercum","Parellipsidion pachycercum",NA
"8097","Platyzosteria novaeseelandiae","Platyzosteria novaeseelandiae",NA
"8098","Neocurupira hudsoni","Neocurupira hudsoni",NA
"8099","Costelytra zealandica","Costelytra zealandica",NA
"8100","Leiopelma archeyi","Leiopelma archeyi",NA
"8101","Ceratoblatta unulivitta","Ceratoblatta unulivitta",NA
"8102","Hatteria punctata","Hatteria punctata",NA
"8103","Heteronychus arator","Heteronychus arator",NA
"8104","Athoracophorus bitentaculatus","Athoracophorus bitentaculatus",NA
"8105","Octochaetus huttoni","Octochaetus huttoni",NA
"8106","Fagotia novaeseelandiae","Fagotia novaeseelandiae",NA
"8107","Celatoblatta brunni","Celatoblatta brunni",NA
"8108","Celatoblatta peninsularis","Celatoblatta peninsularis",NA
"8109","Celatoblatta penninsularis","Celatoblatta penninsularis",NA
"8110","Celatoblatta vulgaris","Celatoblatta vulgaris",NA
"8111","Drymaplaneta variegata","Drymaplaneta variegata",NA
"8112","Octochaetus multiporus","Octochaetus multiporus",NA
"8113","Leiolopisma nigriplantare","Leiolopisma nigriplantare",NA
"8114","Crambus simplex","Crambus simplex",NA
"8115","Eudonia sabulosella","Eudonia sabulosella",NA
"8116","Leucania acontistis","Leucania acontistis",NA
"8117","Lissotes reticulatus","Lissotes reticulatus",NA
"8118","Pericoptus truncatus","Pericoptus truncatus",NA
"8119","Talorchestia quoyana","Talorchestia quoyana",NA
"8120","Procyliosoma tuberculata","Procyliosoma tuberculata",NA
"8121","Hemideina thoracica","Hemideina thoracica",NA
"8122","Notothenia colbecki","Notothenia colbecki",NA
"8123","Notothenia macrocephala","Notothenia macrocephala",NA
"8124","Notothenia microlepidota","Notothenia microlepidota",NA
"8125","Parapercis colias","Parapercis colias",NA
"8126","Nototodarus sloanii","Nototodarus sloanii",NA
"8127","Latridopsis ciliaris","Latridopsis ciliaris",NA
"8128","Conger verreauxi","Conger verreauxi",NA
"8129","Coelorhinchus australis","Coelorhinchus australis",NA
"8130","Rhombosolea tapirina","Rhombosolea tapirina",NA
"8131","Munidia gregaria","Munidia gregaria",NA
"8132","Sagitta gazellae","Sagitta gazellae",NA
"8133","Sagitta minima","Sagitta minima",NA
"8134","Sagitta tasmanica","Sagitta tasmanica",NA
"8135","Bufo maculatus","Bufo maculatus",NA
"8136","Dicroglossus occipitalis","Dicroglossus occipitalis",NA
"8137","Ptychadena oxyrhynchus","Ptychadena oxyrhynchus",NA
"8138","Tatera kempii","Tatera kempii",NA
"8139","Silurana tropicalis","Silurana tropicalis",NA
"8140","Funisciurus leucogenys","Funisciurus leucogenys",NA
"8141","Praomys tullbergi","Praomys tullbergi",NA
"8142","Leptopelis viridis","Leptopelis viridis",NA
"8143","Ptychadena pumilio","Ptychadena pumilio",NA
"8144","Ptychadena schubotzi","Ptychadena schubotzi",NA
"8145","Rana galamensis","Rana galamensis",NA
"8146","Mesocyclops aequetorialis","Mesocyclops aequetorialis",NA
"8147","Thermocyclops nigerianus","Thermocyclops nigerianus",NA
"8148","Kobus kob","Kobus kob",NA
"8149","Archachatina marginata","Archachatina marginata",NA
"8150","Polydactylus quadrifilis","Polydactylus quadrifilis",NA
"8151","Clarias agboyensis","Clarias agboyensis",NA
"8152","Clarias buthupogon","Clarias buthupogon",NA
"8153","Clarias ebriensis","Clarias ebriensis",NA
"8154","Clarias macromystax","Clarias macromystax",NA
"8155","Bostrychus africanus","Bostrychus africanus",NA
"8156","Achatina achatina","Achatina achatina",NA
"8157","Archachatina marginatum","Archachatina marginatum",NA
"8158","Graphiurus murinus","Graphiurus murinus",NA
"8159","Heterogamia aegyptiaca","Heterogamia aegyptiaca",NA
"8160","Gazella dorcas","Gazella dorcas",NA
"8161","Jaculus orientalis","Jaculus orientalis",NA
"8162","Meriones shawi","Meriones shawi",NA
"8163","Erythropigia galactotes","Erythropigia galactotes",NA
"8164","Polyphaga aegyptiaca","Polyphaga aegyptiaca",NA
"8165","Gerbillus campestris","Gerbillus campestris",NA
"8166","Elephantulus rozetti","Elephantulus rozetti",NA
"8167","Gazella gazelle","Gazella gazelle",NA
"8168","Gazella leptoceros","Gazella leptoceros",NA
"8169","Vulpes ruppelli","Vulpes ruppelli",NA
"8170","Lemniscomys barbarus","Lemniscomys barbarus",NA
"8171","Poecilictis libyca","Poecilictis libyca",NA
"8172","Jaculus jaculus","Jaculus jaculus",NA
"8173","Pachyuromys duprasi","Pachyuromys duprasi",NA
"8174","Fennecus zerda","Fennecus zerda",NA
"8175","Vulpes zerda","Vulpes zerda",NA
"8176","Meriones lybicus","Meriones lybicus",NA
"8177","Lanius senator","Lanius senator",NA
"8178","Desmognathus phoca","Desmognathus phoca",NA
"8179","Eurycea guttolineata","Eurycea guttolineata",NA
"8180","Leurognathus marmorata","Leurognathus marmorata",NA
"8181","Plethodon yonahlossee","Plethodon yonahlossee",NA
"8182","Anopheles quadrimaculatus","Anopheles quadrimaculatus",NA
"8183","Heliothis zea","Heliothis zea",NA
"8184","Nerodia sipedon","Nerodia sipedon",NA
"8185","Anomala flavipennis","Anomala flavipennis",NA
"8186","Strigoderma arboricola","Strigoderma arboricola",NA
"8187","Clinostomus funduloides","Clinostomus funduloides",NA
"8188","Elachistocleis ovalis","Elachistocleis ovalis",NA
"8189","Leptodactylus bolivianus","Leptodactylus bolivianus",NA
"8190","Leptodactylus leptodactyloides","Leptodactylus leptodactyloides",NA
"8191","Leptodactylus rhodonotus","Leptodactylus rhodonotus",NA
"8192","Lithodytes lioneatus","Lithodytes lioneatus",NA
"8193","Rhinoclemmys diademata","Rhinoclemmys diademata",NA
"8194","Heteromys anomalus","Heteromys anomalus",NA
"8195","Akodon venezuelensis","Akodon venezuelensis",NA
"8196","Pyrrhura picta","Pyrrhura picta",NA
"8197","Carollia brevicauda","Carollia brevicauda",NA
"8198","Adenomera andreae","Adenomera andreae",NA
"8199","Adenomera hylaedactyla","Adenomera hylaedactyla",NA
"8200","Edalorhina perezi","Edalorhina perezi",NA
"8201","Eleutherodactylus cruralis","Eleutherodactylus cruralis",NA
"8202","Eleutherodactylus fenestratus","Eleutherodactylus fenestratus",NA
"8203","Eleutherodactylus peruvianus","Eleutherodactylus peruvianus",NA
"8204","Eleutherodactylus toftae","Eleutherodactylus toftae",NA
"8205","Hyla brevifrons","Hyla brevifrons",NA
"8206","Hyla granosa","Hyla granosa",NA
"8207","Hyla koechlini","Hyla koechlini",NA
"8208","Hyla leali","Hyla leali",NA
"8209","Hyla leucophyllata","Hyla leucophyllata",NA
"8210","Hyla marmorata","Hyla marmorata",NA
"8211","Hyla parviceps","Hyla parviceps",NA
"8212","Hyla rhodopepla","Hyla rhodopepla",NA
"8213","Hyla schubarti","Hyla schubarti",NA
"8214","Leptodactylus petersii","Leptodactylus petersii",NA
"8215","Osteocephalus taurinus","Osteocephalus taurinus",NA
"8216","Phrynohyas coriacea","Phrynohyas coriacea",NA
"8217","Phyllomedusa atelopoides","Phyllomedusa atelopoides",NA
"8218","Phyllomedusa palliata","Phyllomedusa palliata",NA
"8219","Phyllomedusa tomopterna","Phyllomedusa tomopterna",NA
"8220","Phyllomedusa vaillanti","Phyllomedusa vaillanti",NA
"8221","Scarthyla ostinodactyla","Scarthyla ostinodactyla",NA
"8222","Scinax garbei","Scinax garbei",NA
"8223","Scinax icterica","Scinax icterica",NA
"8224","Bufo glaberrimus","Bufo glaberrimus",NA
"8225","Epipedobates pictus","Epipedobates pictus",NA
"8226","Hamtophryne boliviana","Hamtophryne boliviana",NA
"8227","Eleutherodactylus imitatrix","Eleutherodactylus imitatrix",NA
"8228","Epipedobates femoralis","Epipedobates femoralis",NA
"8229","Cebus nigrivittatus","Cebus nigrivittatus",NA
"8230","Holoquiscalus lugubris","Holoquiscalus lugubris",NA
"8231","Orestias luteus","Orestias luteus",NA
"8232","Monodelphis emiliae","Monodelphis emiliae",NA
"8233","Lama alpaca","Lama alpaca",NA
"8234","Lama pacos","Lama pacos",NA
"8235","Proechimys amphichoricus","Proechimys amphichoricus",NA
"8236","Lama vicugna","Lama vicugna",NA
"8237","Simulium guianense","Simulium guianense",NA
"8238","Simulium limbatum","Simulium limbatum",NA
"8239","Simulium oyapokense","Simulium oyapokense",NA
"8240","Zenaidura auriculata","Zenaidura auriculata",NA
"8241","Stenocercus roseiventris","Stenocercus roseiventris",NA
"8242","Scinax ruba","Scinax ruba",NA
"8243","Lebiasina multimaculata","Lebiasina multimaculata",NA
"8244","Markiana geayi","Markiana geayi",NA
"8245","Thoracocharax sternicla","Thoracocharax sternicla",NA
"8246","Triportheus elongatus","Triportheus elongatus",NA
"8247","Loricariichthys brunneus","Loricariichthys brunneus",NA
"8248","Pygidium punctatum","Pygidium punctatum",NA
"8249","Monki monki","Monki monki",NA
"8250","Dasypus sabanicola","Dasypus sabanicola",NA
"8251","Callicebus torquatus","Callicebus torquatus",NA
"8252","Saguinus nigricollis","Saguinus nigricollis",NA
"8253","Arianta arbustorum","Arianta arbustorum",NA
"8254","Arion subfuscus","Arion subfuscus",NA
"8255","Thalarctos maritimus","Thalarctos maritimus",NA
"8256","Aedes kochi","Aedes kochi",NA
"8257","Aedes scutellaris","Aedes scutellaris",NA
"8258","Aedes vigilax","Aedes vigilax",NA
"8259","Anopheles punctulatus","Anopheles punctulatus",NA
"8260","Discus patulus","Discus patulus",NA
"8261","Helicina orbicula","Helicina orbicula",NA
"8262","Helicina orbiculata","Helicina orbiculata",NA
"8263","Mesodon inflectus","Mesodon inflectus",NA
"8264","Mesomphix cupreus","Mesomphix cupreus",NA
"8265","Polygyra dorfeuilliana","Polygyra dorfeuilliana",NA
"8266","Polygyra jacksoni","Polygyra jacksoni",NA
"8267","Stenotrema stenotrema","Stenotrema stenotrema",NA
"8268","Strenotrema strenotrema","Strenotrema strenotrema",NA
"8269","Triodopsis divesta","Triodopsis divesta",NA
"8270","Dipodomys elator","Dipodomys elator",NA
"8271","Pseudocordylus microlepidotus","Pseudocordylus microlepidotus",NA
"8272","Camponotus vicinus","Camponotus vicinus",NA
"8273","Oreortyx pictus","Oreortyx pictus",NA
"8274","Laudakia caucasica","Laudakia caucasica",NA
"8275","Trapelus agilis","Trapelus agilis",NA
"8276","Acridotheres cristatellus","Acridotheres cristatellus",NA
"8277","Acridotheres grandis","Acridotheres grandis",NA
"8278","Gracupica nigricollis","Gracupica nigricollis",NA
"8279","Pericrocotus ethologos","Pericrocotus ethologos",NA
"8280","Spodiopsar sericeus","Spodiopsar sericeus",NA
"8281","Sturnus burmanicus","Sturnus burmanicus",NA
"8282","Tephrodornix gularis","Tephrodornix gularis",NA
"8283","Cripsirhina temia","Cripsirhina temia",NA
"8284","Dicrurus paradiscus","Dicrurus paradiscus",NA
"8285","Geochelone elegans","Geochelone elegans",NA
"8286","Melursus ursinus","Melursus ursinus",NA
"8287","Rattus sabanus","Rattus sabanus",NA
"8288","Rana kuhlii","Rana kuhlii",NA
"8289","Ambassis miops","Ambassis miops",NA
"8290","Chonophorus melanocephalus","Chonophorus melanocephalus",NA
"8291","Eleotris melanosoma","Eleotris melanosoma",NA
"8292","Hypseleotris bipartita","Hypseleotris bipartita",NA
"8293","Panaesthia javanica","Panaesthia javanica",NA
"8294","Treron curvirostra","Treron curvirostra",NA
"8295","Coturnix japonica","Coturnix japonica",NA
"8296","Psittacula eupatria","Psittacula eupatria",NA
"8297","Ratufa bicolor","Ratufa bicolor",NA
"8298","Aphodius moestus","Aphodius moestus",NA
"8299","Gymnopleurus pervus","Gymnopleurus pervus",NA
"8300","Hister corax","Hister corax",NA
"8301","Hister maindronii","Hister maindronii",NA
"8302","Hybosormus orientalis","Hybosormus orientalis",NA
"8303","Hybosorus orientalis","Hybosorus orientalis",NA
"8304","Oniticellus pallens","Oniticellus pallens",NA
"8305","Onitis falsus","Onitis falsus",NA
"8306","Onitis gazella","Onitis gazella",NA
"8307","Onitis mopsus","Onitis mopsus",NA
"8308","Onitis philemon","Onitis philemon",NA
"8309","Onitis ramellosus","Onitis ramellosus",NA
"8310","Onthophagus catta","Onthophagus catta",NA
"8311","Onthophagus cervus","Onthophagus cervus",NA
"8312","Onthophagus deflexicollis","Onthophagus deflexicollis",NA
"8313","Onthophagus quadridentatus","Onthophagus quadridentatus",NA
"8314","Trox granulatus","Trox granulatus",NA
"8315","Opisthoplatia orientalis","Opisthoplatia orientalis",NA
"8316","Callosciurus macclelandi","Callosciurus macclelandi",NA
"8317","Rattus sladeni","Rattus sladeni",NA
"8318","Anopheles barbirirostris","Anopheles barbirirostris",NA
"8319","Anopheles barbirostris","Anopheles barbirostris",NA
"8320","Anopheles campestris","Anopheles campestris",NA
"8321","Cimex hemipterus","Cimex hemipterus",NA
"8322","Cimex lectularius","Cimex lectularius",NA
"8323","Coquillettidia crassipes","Coquillettidia crassipes",NA
"8324","Mansonia annulata","Mansonia annulata",NA
"8325","Mansonia bonneae","Mansonia bonneae",NA
"8326","Mansonia dives","Mansonia dives",NA
"8327","Millardia meltada","Millardia meltada",NA
"8328","Bunomys penitus","Bunomys penitus",NA
"8329","Bunomys andrewsi","Bunomys andrewsi",NA
"8330","Chrysomya megacephala","Chrysomya megacephala",NA
"8331","Anthracoceros malabaricus","Anthracoceros malabaricus",NA
"8332","Teleogryllus derelictus","Teleogryllus derelictus",NA
"8333","Teretrurus sanguineus","Teretrurus sanguineus",NA
"8334","Ceratophora tennenti","Ceratophora tennenti",NA
"8335","Rhacophorus microtympanum","Rhacophorus microtympanum",NA
"8336","Belone strongylura","Belone strongylura",NA
"8337","Eropeplus canus","Eropeplus canus",NA
"8338","Paruromys dominator","Paruromys dominator",NA
"8339","Rattus hoffmani","Rattus hoffmani",NA
"8340","Lophura diardi","Lophura diardi",NA
"8341","Megalaima corti","Megalaima corti",NA
"8342","Phoenicopterus tristis","Phoenicopterus tristis",NA
"8343","Rhopodytes pristis","Rhopodytes pristis",NA
"8344","Pavo muticus","Pavo muticus",NA
"8345","Coracina novaehollandiae","Coracina novaehollandiae",NA
"8346","Arachnotera longirostra","Arachnotera longirostra",NA
"8347","Macaca sinica","Macaca sinica",NA
"8348","Presbytis senex","Presbytis senex",NA
"8349","Macaca assamensis","Macaca assamensis",NA
"8350","Macaca leoninus","Macaca leoninus",NA
"8351","Felis temmincki","Felis temmincki",NA
"8352","Mesocyclops hyalinus","Mesocyclops hyalinus",NA
"8353","Thermocyclops vermifer","Thermocyclops vermifer",NA
"8354","Nycticebus pygmaeus","Nycticebus pygmaeus",NA
"8355","Nasalis larvatus","Nasalis larvatus",NA
"8356","Calotes nigrilabris","Calotes nigrilabris",NA
"8357","Otocryptis wiegmanni","Otocryptis wiegmanni",NA
"8358","Lobivanellus cineres","Lobivanellus cineres",NA
"8359","Geoemyda trijuga","Geoemyda trijuga",NA
"8360","Geoemyda yuwonoi","Geoemyda yuwonoi",NA
"8361","Calotes emma","Calotes emma",NA
"8362","Thryrissa hamiltoni","Thryrissa hamiltoni",NA
"8363","Notopterus chitala","Notopterus chitala",NA
"8364","Cervus duvauceli","Cervus duvauceli",NA
"8365","Hemitragus hylocrius","Hemitragus hylocrius",NA
"8366","Spinibarbichthys denticulatus","Spinibarbichthys denticulatus",NA
"8367","Maxomys musschenbroekii","Maxomys musschenbroekii",NA
"8368","Margaretamys elegans","Margaretamys elegans",NA
"8369","Gallus sonnerati","Gallus sonnerati",NA
"8370","Calotes calotes","Calotes calotes",NA
"8371","Pheretima leucocirca","Pheretima leucocirca",NA
"8372","Pheretima dangi","Pheretima dangi",NA
"8373","Nessia smithi","Nessia smithi",NA
"8374","Pheretima mucrorima","Pheretima mucrorima",NA
"8375","Ceratophora stoddarti","Ceratophora stoddarti",NA
"8376","Cophotis ceylanica","Cophotis ceylanica",NA
"8377","Lyriocephalus scutatus","Lyriocephalus scutatus",NA
"8378","Chalcidoseps thwaitesi","Chalcidoseps thwaitesi",NA
"8379","Nessia didactyla","Nessia didactyla",NA
"8380","Pseudotyphlops philippinus","Pseudotyphlops philippinus",NA
"8381","Bufo andersoni","Bufo andersoni",NA
"8382","Rattus fulvescens","Rattus fulvescens",NA
"8383","Rattus xanthurus","Rattus xanthurus",NA
"8384","Puntius binotatus","Puntius binotatus",NA
"8385","Mallomys rothschildi","Mallomys rothschildi",NA
"8386","Boiga cyanea","Boiga cyanea",NA
"8387","Naja tripudans","Naja tripudans",NA
"8388","Boiga dendrophila","Boiga dendrophila",NA
"8389","Trimeresurus sumatranus","Trimeresurus sumatranus",NA
"8390","Musca vitripennis","Musca vitripennis",NA
"8391","Nessia burtoni","Nessia burtoni",NA
"8392","Hemidactylus triedrus","Hemidactylus triedrus",NA
"8393","Eumeces schneideri","Eumeces schneideri",NA
"8394","Hylomys suillus","Hylomys suillus",NA
"8395","Gymnopleurus parvus","Gymnopleurus parvus",NA
"8396","Onthophagus centricornis","Onthophagus centricornis",NA
"8397","Clupisoma nazirai","Clupisoma nazirai",NA
"8398","Circus melanoleucos","Circus melanoleucos",NA
"8399","Glyptothorax naziri","Glyptothorax naziri",NA
"8400","Cranoglanis sinensis","Cranoglanis sinensis",NA
"8401","Ichthyophis glutinosus","Ichthyophis glutinosus",NA
"8402","Ichthyophis orthoplicatus","Ichthyophis orthoplicatus",NA
"8403","Racoma lahiata","Racoma lahiata",NA
"8404","Drenomys rufigenys","Drenomys rufigenys",NA
"8405","Herpestes javanicus","Herpestes javanicus",NA
"8406","Cirripedesmus leschenaulti","Cirripedesmus leschenaulti",NA
"8407","Anopheles peditaeniatus","Anopheles peditaeniatus",NA
"8408","Aedes vittatus","Aedes vittatus",NA
"8409","Culex nilgiricus","Culex nilgiricus",NA
"8410","Lepidodactylus aureolineatus","Lepidodactylus aureolineatus",NA
